strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
H_cat_fisher,9,0.5178358534337605,0.5248742763808486,0.4601649224658072,0.25333333333333335,0.0,0.3,0.32,0.0998990535736084,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,9,0.43365148501650014,0.43365148501650014,0.383340420370714,0.0033333333333333335,0.4,0.3,0.28,0.5479278564453125,0.283496373847524,0.4710580716180962,0.6448649902136108
J_boxcox_cat,9,0.4408333425926954,0.4408333425926954,0.36699133859391275,0.006666666666666667,0.0,0.1,0.2,0.10486888885498047,0.2699084408344744,0.5075644385580703,0.7208436372635326
K_tobit_boxcox_cat,9,0.3111776797519972,0.3111776797519972,0.24976013470127423,0.0033333333333333335,0.0,0.0,0.04,0.5488965511322021,0.2505079720783133,0.5135334577741726,0.7161193492801378
A_baseline,10,0.4230602177378858,0.4348972766364071,0.27799839992743436,0.25333333333333335,0.0,0.1,0.16,6.342190504074097,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,10,-0.02732732410859075,0.0,-0.059474994531636474,0.25333333333333335,0.0,0.0,0.2,0.05320405960083008,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,10,0.4941921884461632,0.495100167779642,0.3403688656382185,0.25333333333333335,0.0,0.1,0.2,0.5110611915588379,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,10,0.44235069278547534,0.44235069278547534,0.28777402484375025,0.0033333333333333335,0.0,0.1,0.08,0.08370375633239746,0.23596468812427376,0.46679529902643996,0.6696566918977211
E_novelty,10,0.4880024606682073,,0.37714200623763067,0.12666666666666668,0.0,0.1,0.4,0.07852625846862793,0.0,0.5,1.0
F_combined,10,0.45027828890321747,0.5205360059556218,0.3275422024375136,0.14666666666666667,0.0,0.0,0.12,0.5143673419952393,0.0,0.5,1.0
G_main_exploiter,10,0.628218858115182,0.6225432241432953,0.5047354149376935,0.25333333333333335,0.0,0.1,0.44,0.05608248710632324,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,10,0.60864485078172,0.6147641640462671,0.4960238379650132,0.25333333333333335,0.0,0.0,0.16,0.09451150894165039,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,10,0.46743941599351096,0.46743941599351096,0.32495006862077813,0.0033333333333333335,0.2,0.3,0.36,0.5162622928619385,0.235114827450238,0.424909894428404,0.5923392583161715
J_boxcox_cat,10,0.4054453938377093,0.4054453938377093,0.23026774058317304,0.0033333333333333335,0.2,0.3,0.12,0.10250210762023926,0.22144729889544412,0.5020863473669915,0.7119873254876633
K_tobit_boxcox_cat,10,0.5161328459205102,0.5161328459205102,0.39841526648930997,0.0033333333333333335,0.2,0.2,0.16,0.5214824676513672,0.23499940862084617,0.5352828385051562,0.7612712710890498
A_baseline,11,0.33019418770396786,0.34065134057045077,0.24728032717535298,0.25333333333333335,0.2,0.2,0.24,5.675506114959717,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,11,0.025486054681163894,0.0,0.02238518736675012,0.25333333333333335,0.0,0.0,0.0,0.051296234130859375,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,11,0.4524837838473291,0.4641340459338437,0.39559440686394226,0.25333333333333335,0.2,0.3,0.28,0.5201554298400879,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,11,0.4641380459782886,0.4641380459782886,0.39844837429637775,0.0033333333333333335,0.2,0.4,0.24,0.08327174186706543,0.34748479208066935,0.5351876238579723,0.723209397317043
E_novelty,11,0.42363411150976354,,0.3689497866546883,0.12333333333333334,0.0,0.1,0.24,0.07752418518066406,0.0,0.5,1.0
F_combined,11,0.30709932576650767,0.3015873509705663,0.2336814650630036,0.11666666666666667,0.0,0.0,0.2,0.5280191898345947,0.0,0.5,1.0
G_main_exploiter,11,0.3348026956458233,0.32410862705009114,0.29067392926712077,0.25333333333333335,0.0,0.2,0.2,0.05607032775878906,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,11,0.43037241888579325,0.45109523439149324,0.3915159131784804,0.25333333333333335,0.0,0.1,0.28,0.09370660781860352,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,11,0.49688640984899823,0.49688640984899823,0.45679240253091696,0.0033333333333333335,0.2,0.2,0.16,0.5252256393432617,0.28321250182607743,0.4996151571780016,0.6997751207775397
J_boxcox_cat,11,0.4904507827864754,0.4904507827864754,0.460794143597922,0.0033333333333333335,0.0,0.2,0.32,0.1061849594116211,0.33179064108881656,0.5053868999183975,0.6816858900236159
K_tobit_boxcox_cat,11,0.38333181479794215,0.38333181479794215,0.31700335945720226,0.0033333333333333335,0.2,0.1,0.2,0.539160966873169,0.3481086903872673,0.5305940486709209,0.7538709039702318
A_baseline,12,0.46255004727339794,0.4705541172679696,0.3553266156334932,0.25333333333333335,0.0,0.0,0.16,5.555150508880615,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,12,-0.03847419625314094,0.0,-0.02488782276137428,0.25333333333333335,0.2,0.1,0.04,0.05498385429382324,0.10300000000000001,0.5016666666666667,1.0
